From Evals,,,From EOY Data Excl Charter And OOS,,,,13-14 Membership,Base Adequacy,F &R ,Free or Reduced Differentiated Aid, SPED,ELL,SPED Differentiated Aid,ELL Differentiated Aid,Grade 3 Reading Not Prof.,Grade 3 Reading Diff. Aid,Total Calculated Cost of an Adequate Education,SWEPT @,FY2015 Preliminary Grants =  Cost - SWEPT,FY2012 Stabilization Grant - Apply to FY2014 if necessary,FY2014 Total        Grant as of          03-18-14,FY2014 Capped @108% Informational only,FY2015 Est. Grant for Cap and FY12 Stabilization,FY2015 Adj. to 95% of 11-15-13 Estimated Grant 198:40-a VI,FY2015 Total        Final Grant as of          3-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ADM,"$3,498.30 ",ADM,"$1,749.15 ",ADM,ADM,"$1,881.98 ",$684.45 ,ADM,$684.45 ,$,$2.480 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,35,Bartlett,TRUE,35.00,Bartlett, 309.27 ," 1,081,919.24 ", 116.94 ," 204,545.60 ", 45.90 , 1.00 ," 86,382.88 ", 684.45 , -   , -   ," 1,373,532.17 "," 2,343,755 ", -   ," 18,308.00 "," 18,308.00 "," 19,773.00 "," 18,308.00 ", -   ," 18,308.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,39,Bath,TRUE,39.00,Bath, 108.94 ," 381,104.80 ", 33.66 ," 58,876.39 ", 8.08 , -   ," 15,206.40 ", -   , -   , -   ," 455,187.59 "," 266,795 "," 188,392.59 "," 259,033.00 "," 473,370.51 "," 511,240.00 "," 447,425.59 ", -   ," 447,425.59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,41,Bedford,TRUE,41.00,Bedford," 4,264.78 "," 14,919,479.87 ", 227.12 ," 397,266.95 ", 490.64 , 19.93 ," 923,374.67 "," 13,641.09 ", 8.00 ," 5,475.60 "," 16,259,238.18 "," 7,866,227 "," 8,393,011.18 ", -   ," 3,738,676.00 "," 4,037,770.00 "," 4,037,770.00 ", -   ," 4,037,770.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,43,Belmont,TRUE,43.00,Belmont," 1,015.48 "," 3,552,453.68 ", 340.14 ," 594,955.88 ", 167.95 , 7.78 ," 316,078.54 "," 5,325.02 ", 5.94 ," 4,065.63 "," 4,472,878.75 "," 1,433,259 "," 3,039,619.75 "," 1,233,780.00 "," 4,326,791.54 "," 4,672,935.00 "," 4,273,399.75 ", -   ," 4,273,399.75 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,45,Bennington,TRUE,45.00,Bennington, 215.80 ," 754,933.14 ", 90.30 ," 157,948.25 ", 44.76 , 1.00 ," 84,237.42 ", 684.45 , 0.88 , 602.32 ," 998,405.58 "," 257,928 "," 740,477.58 "," 489,829.00 "," 1,212,701.55 "," 1,309,718.00 "," 1,230,306.58 "," 13,925.52 "," 1,244,232.10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,47,Benton,TRUE,47.00,Benton, 30.50 ," 106,698.15 ", 6.00 ," 10,494.90 ", 6.43 , -   ," 12,101.13 ", -   , -   , -   ," 129,294.18 "," 58,413 "," 70,881.18 "," 59,781.00 "," 125,260.43 "," 135,281.00 "," 130,662.18 ", -   ," 130,662.18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,51,Berlin,TRUE,51.00,Berlin," 1,134.98 "," 3,970,500.53 ", 613.64 ," 1,073,348.41 ", 262.68 , 3.00 ," 494,358.51 "," 2,053.35 ", 2.86 ," 1,957.53 "," 5,542,218.33 "," 703,225 "," 4,838,993.33 "," 5,495,595.00 "," 10,414,882.68 "," 11,248,073.00 "," 10,334,588.33 ", -   ," 10,334,588.33 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,53,Bethlehem,TRUE,53.00,Bethlehem, 312.26 ," 1,092,379.16 ", 120.45 ," 210,685.12 ", 41.25 , -   ," 77,631.68 ", -   , 0.15 , 102.67 ," 1,380,798.63 "," 538,066 "," 842,732.63 "," 449,239.00 "," 1,401,703.42 "," 1,513,840.00 "," 1,291,971.63 ", -   ," 1,291,971.63 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,55,Boscawen,TRUE,55.00,Boscawen, 480.83 ," 1,682,087.59 ", 176.45 ," 308,637.52 ", 84.29 , 2.00 ," 158,632.09 "," 1,368.90 ", 2.00 ," 1,368.90 "," 2,152,095.00 "," 547,485 "," 1,604,610.00 "," 1,119,944.00 "," 2,643,001.35 "," 2,854,441.00 "," 2,724,554.00 ", -   ," 2,724,554.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,57,Bow,TRUE,57.00,Bow," 1,330.53 "," 4,654,593.10 ", 74.81 ," 130,853.91 ", 164.53 , 5.02 ," 309,642.17 "," 3,435.94 ", 7.00 ," 4,791.15 "," 5,103,316.27 "," 2,151,913 "," 2,951,403.27 "," 349,208.00 "," 3,460,583.26 "," 3,737,430.00 "," 3,300,611.27 ", -   ," 3,300,611.27 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,59,Bradford,TRUE,59.00,Bradford, 207.90 ," 727,296.57 ", 53.30 ," 93,229.70 ", 35.89 , 2.00 ," 67,544.26 "," 1,368.90 ", 1.00 , 684.45 ," 890,123.88 "," 536,095 "," 354,028.88 "," 199,555.00 "," 592,597.00 "," 640,005.00 "," 553,583.88 "," 1,252.89 "," 554,836.77 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,63,Brentwood,TRUE,63.00,Brentwood, 829.33 ," 2,901,245.14 ", 45.84 ," 80,181.04 ", 112.56 , 5.37 ," 211,835.67 "," 3,675.50 ", 4.00 ," 2,737.80 "," 3,199,675.15 "," 1,189,979 "," 2,009,696.15 ", -   ," 1,988,890.00 "," 2,148,001.00 "," 2,009,696.15 ", -   ," 2,009,696.15 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,65,Bridgewater,TRUE,65.00,Bridgewater, 100.98 ," 353,258.33 ", 28.92 ," 50,585.42 ", 15.40 , -   ," 28,982.49 ", -   , -   , -   ," 432,826.24 "," 799,981 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,67,Bristol,TRUE,67.00,Bristol, 372.53 ," 1,303,221.70 ", 165.30 ," 289,134.50 ", 43.74 , -   ," 82,317.81 ", -   , 2.00 ," 1,368.90 "," 1,676,042.91 "," 1,149,036 "," 527,006.91 "," 267,027.00 "," 941,258.25 "," 1,016,559.00 "," 794,033.91 "," 41,582.39 "," 835,616.30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,69,Brookfield,TRUE,69.00,Brookfield, 75.07 ," 262,617.38 ", 24.35 ," 42,591.80 ", 10.00 , -   ," 18,819.80 ", -   , -   , -   ," 324,028.98 "," 227,880 "," 96,148.98 "," 56,013.00 "," 146,153.00 "," 157,845.00 "," 152,161.98 ", -   ," 152,161.98 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,71,Brookline,TRUE,71.00,Brookline," 1,125.69 "," 3,938,001.33 ", 80.39 ," 140,614.17 ", 196.61 , 7.41 ," 370,016.09 "," 5,071.77 ", 1.00 , 684.45 ," 4,454,387.81 "," 1,244,178 "," 3,210,209.81 "," 758,524.00 "," 4,038,580.49 "," 4,361,667.00 "," 3,968,733.81 ", -   ," 3,968,733.81 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,73,Cambridge,TRUE,73.00,Cambridge, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 20,319 ", -   , 203.00 , 203.00 , 219.00 , 203.00 , -   , 203.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,75,Campton,TRUE,75.00,Campton, 437.31 ," 1,529,841.57 ", 186.34 ," 325,936.61 ", 76.94 , 1.00 ," 144,799.54 ", 684.45 , -   , -   ," 2,001,262.17 "," 881,029 "," 1,120,233.17 "," 669,210.00 "," 1,671,070.12 "," 1,804,756.00 "," 1,789,443.17 ", -   ," 1,789,443.17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,77,Canaan,TRUE,77.00,Canaan, 459.12 ," 1,606,139.50 ", 157.36 ," 275,246.24 ", 68.10 , 3.00 ," 128,162.84 "," 2,053.35 ", -   , -   ," 2,011,601.93 "," 862,525 "," 1,149,076.93 "," 956,783.00 "," 2,140,857.94 "," 2,312,127.00 "," 2,105,859.93 ", -   ," 2,105,859.93 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,79,Candia,TRUE,79.00,Candia, 524.75 ," 1,835,732.93 ", 72.69 ," 127,145.71 ", 59.92 , 3.00 ," 112,768.24 "," 2,053.35 ", 1.00 , 684.45 ," 2,078,384.68 "," 934,336 "," 1,144,048.68 ", -   ," 1,318,598.26 "," 1,424,086.00 "," 1,144,048.68 ", -   ," 1,144,048.68 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,81,Canterbury,TRUE,81.00,Canterbury, 258.69 ," 904,975.23 ", 37.74 ," 66,012.92 ", 28.62 , 0.99 ," 53,862.27 ", 677.61 , -   , -   ," 1,025,528.03 "," 600,046 "," 425,482.03 ", -   ," 455,245.00 "," 491,665.00 "," 425,482.03 ", -   ," 425,482.03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,83,Carroll,TRUE,83.00,Carroll, 70.09 ," 245,195.85 ", 27.46 ," 48,031.66 ", 11.50 , -   ," 21,642.77 ", -   , -   , -   ," 314,870.28 "," 784,828 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,87,Center Harbor,TRUE,87.00,Center Harbor, 103.81 ," 363,158.52 ", 24.83 ," 43,431.39 ", 14.50 , -   ," 27,288.71 ", -   , 1.00 , 684.45 ," 434,563.07 "," 992,220 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,89,Charlestown,TRUE,89.00,Charlestown, 636.06 ," 2,225,128.70 ", 278.15 ," 486,526.07 ", 131.23 , 2.00 ," 246,972.24 "," 1,368.90 ", 2.00 ," 1,368.90 "," 2,961,364.81 "," 655,178 "," 2,306,186.81 "," 2,520,022.00 "," 4,954,076.83 "," 5,350,403.00 "," 4,826,208.81 ", -   ," 4,826,208.81 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,91,Chatham,TRUE,91.00,Chatham, 40.97 ," 143,325.35 ", -   , -   , 10.00 , -   ," 18,819.80 ", -   , -   , -   ," 162,145.15 "," 128,199 "," 33,946.15 ", -   ," 40,397.67 "," 43,629.00 "," 33,946.15 "," 4,185.59 "," 38,131.74 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,93,Chester,TRUE,93.00,Chester, 879.95 ," 3,078,329.09 ", 68.61 ," 120,009.18 ", 81.43 , 1.00 ," 153,249.63 ", 684.45 , 6.62 ," 4,531.06 "," 3,356,803.41 "," 1,084,371 "," 2,272,432.41 "," 532,325.00 "," 2,899,732.30 "," 3,131,711.00 "," 2,804,757.41 ", -   ," 2,804,757.41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,95,Chesterfield,TRUE,95.00,Chesterfield, 428.97 ," 1,500,665.75 ", 66.15 ," 115,706.27 ", 62.21 , 3.50 ," 117,077.98 "," 2,395.58 ", 1.00 , 684.45 ," 1,736,530.03 "," 1,200,340 "," 536,190.03 "," 119,256.00 "," 748,722.96 "," 808,621.00 "," 655,446.03 "," 17,614.32 "," 673,060.35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,99,Chichester,TRUE,99.00,Chichester, 338.66 ," 1,184,734.28 ", 43.36 ," 75,843.14 ", 47.48 , -   ," 89,356.41 ", -   , 3.00 ," 2,053.35 "," 1,351,987.18 "," 623,066 "," 728,921.18 "," 115,615.00 "," 890,091.29 "," 961,299.00 "," 844,536.18 ", -   ," 844,536.18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,101,Claremont,TRUE,101.00,Claremont," 1,713.62 "," 5,994,756.85 ", 813.83 ," 1,423,510.74 ", 400.88 , 18.44 ," 754,448.14 "," 12,621.26 ", 7.57 ," 5,181.29 "," 8,190,518.28 "," 1,835,855 "," 6,354,663.28 "," 6,282,807.00 "," 12,545,834.40 "," 13,549,501.00 "," 12,637,470.28 ", -   ," 12,637,470.28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,103,Clarksville,TRUE,103.00,Clarksville, 26.68 ," 93,334.64 ", 12.52 ," 21,899.36 ", 3.00 , -   ," 5,645.94 ", -   , -   , -   ," 120,879.94 "," 108,957 "," 11,922.94 "," 46,927.00 "," 51,986.68 "," 56,146.00 "," 56,146.00 ", -   ," 56,146.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,105,Colebrook,TRUE,105.00,Colebrook, 261.79 ," 915,819.96 ", 132.32 ," 231,447.53 ", 38.08 , -   ," 71,665.80 ", -   , -   , -   ," 1,218,933.29 "," 355,337 "," 863,596.29 "," 1,088,007.00 "," 1,870,411.96 "," 2,020,045.00 "," 1,951,603.29 ", -   ," 1,951,603.29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,107,Columbia,TRUE,107.00,Columbia, 80.43 ," 281,368.27 ", 43.26 ," 75,668.23 ", 10.59 , -   ," 19,930.17 ", -   , -   , -   ," 376,966.67 "," 159,799 "," 217,167.67 "," 199,764.00 "," 433,422.56 "," 468,096.00 "," 416,931.67 ", -   ," 416,931.67 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
