From Evals,,,From EOY Data Excl Charter And OOS,,,,Membership,Base Adequacy,F &R ,Free or Reduced Differentiated Aid, SPED,ELL,SPED Differentiated Aid,ELL Differentiated Aid,Grade 3 Reading Not Prof.,Grade 3 Reading Diff. Aid,Total Calculated Cost of an Adequate Education,SWEPT @,FY2014 Preliminary Grants =  Cost - SWEPT,FY2012 Stabilization Grant - Apply to FY2014 if necessary,FY2013 Adequacy Aid,FY2013 Capped @108% Informational only,FY2014 Est. Grant for Cap and FY12 Stabilization,FY2014 Adj. to 95% of 11-15-12 Estimated Grant 198:40-a VI,FY2014 Total        Final Grants as of 03-18-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ADM,"$3,498.30 ",ADM,"$1,749.15 ",ADM,ADM,"$1,881.98 ",$684.45 ,ADM,$684.45 ,$,$2.435 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,63,Brentwood,TRUE,63,Brentwood,831.41,"2,908,521.60 ",57.75,"101,013.41 ",108.10,4.50," 203,442.04 "," 3,080.03 ",4.00," 2,737.80 "," 3,218,794.88 "," 1,136,769.00 "," 2,082,025.88 ", -   ," 1,841,565 "," 1,988,890 "," 1,988,890.00 ", -   ," 1,988,890.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,65,Bridgewater,TRUE,65,Bridgewater,101.06,"353,538.20 ",28.78,"50,340.54 ",11.63,0.00," 21,887.43 ", -   ,0.00, -   ," 425,766.17 "," 781,156.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,67,Bristol,TRUE,67,Bristol,394.46,"1,379,939.42 ",169.18,"295,921.20 ",49.43,0.28," 93,026.27 ", 191.65 ,0.07, 47.91 ," 1,769,126.45 "," 1,133,129.00 "," 635,997.45 "," 267,027 "," 1,055,426 "," 1,139,860 "," 903,024.45 "," 38,233.80 "," 941,258.25 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,69,Brookfield,TRUE,69,Brookfield,80.02,"279,933.97 ",26.45,"46,265.02 ",12.26,0.00," 23,073.07 ", -   ,0.00, -   ," 349,272.06 "," 250,236.00 "," 99,036.06 "," 56,013 "," 135,327 "," 146,153 "," 146,153.00 ", -   ," 146,153.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,71,Brookline,TRUE,71,Brookline,"1,120.69","3,920,509.83 ",84.62,"148,013.07 ",174.21,9.00," 327,859.74 "," 6,160.05 ",4.00," 2,737.80 "," 4,405,280.49 "," 1,125,224.00 "," 3,280,056.49 "," 758,524 "," 3,865,563 "," 4,174,808 "," 4,038,580.49 ", -   ," 4,038,580.49 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,73,Cambridge,TRUE,73,Cambridge,0.00,0.00 ,0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   , -   ," 19,878.00 ", -   , 203 , 203 , 219 , 203.00 , -   , 203.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,75,Campton,TRUE,75,Campton,437.02,"1,528,827.07 ",178.02,"311,383.68 ",72.03,1.00," 135,559.02 ", 684.45 ,2.00," 1,368.90 "," 1,977,823.12 "," 975,963.00 "," 1,001,860.12 "," 669,210 "," 1,561,689 "," 1,686,624 "," 1,671,070.12 ", -   ," 1,671,070.12 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,77,Canaan,TRUE,77,Canaan,471.94,"1,650,987.70 ",138.03,"241,435.17 ",69.51,2.01," 130,816.43 "," 1,375.74 ",2.00," 1,368.90 "," 2,025,983.94 "," 841,909.00 "," 1,184,074.94 "," 956,783 "," 2,127,112 "," 2,297,281 "," 2,140,857.94 ", -   ," 2,140,857.94 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,79,Candia,TRUE,79,Candia,548.09,"1,917,383.25 ",84.90,"148,502.84 ",77.10,7.00," 145,100.66 "," 4,791.15 ",2.00," 1,368.90 "," 2,217,146.80 "," 984,080.00 "," 1,233,066.80 ", -   ," 1,368,798 "," 1,478,302 "," 1,233,066.80 "," 85,531.46 "," 1,318,598.26 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,81,Canterbury,TRUE,81,Canterbury,265.89,"930,162.99 ",39.15,"68,479.22 ",30.00,1.00," 56,459.40 ", 684.45 ,0.00, -   ," 1,055,786.06 "," 583,927.00 "," 471,859.06 ", -   ," 421,523 "," 455,245 "," 455,245.00 ", -   ," 455,245.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,83,Carroll,TRUE,83,Carroll,67.86,"237,394.64 ",17.16,"30,015.41 ",10.01,0.00," 18,838.62 ", -   ,0.00, -   ," 286,248.67 "," 750,517.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,87,Center Harbor,TRUE,87,Center Harbor,103.50,"362,074.05 ",28.61,"50,043.18 ",17.32,0.00," 32,595.89 ", -   ,1.00, 684.45 ," 445,397.57 "," 1,002,159.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,89,Charlestown,TRUE,89,Charlestown,660.81,"2,311,711.62 ",277.16,"484,794.41 ",129.27,2.00," 243,283.55 "," 1,368.90 ",3.00," 2,053.35 "," 3,043,211.83 "," 609,157.00 "," 2,434,054.83 "," 2,520,022 "," 5,103,062 "," 5,511,307 "," 4,954,076.83 ", -   ," 4,954,076.83 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,91,Chatham,TRUE,91,Chatham,45.43,"158,927.77 ",0.00,0.00 ,5.00,0.00," 9,409.90 ", -   ,0.00, -   ," 168,337.67 "," 127,940.00 "," 40,397.67 ", -   ," 85,888 "," 92,759 "," 40,397.67 ", -   ," 40,397.67 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,93,Chester,TRUE,93,Chester,877.40,"3,069,408.42 ",83.30,"145,704.20 ",126.50,0.00," 238,070.47 ", -   ,2.43," 1,663.21 "," 3,454,846.30 "," 1,087,439.00 "," 2,367,407.30 "," 532,325 "," 3,025,945 "," 3,268,021 "," 2,899,732.30 ", -   ," 2,899,732.30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,95,Chesterfield,TRUE,95,Chesterfield,433.86,"1,517,772.44 ",67.26,"117,647.83 ",69.05,2.00," 129,950.72 "," 1,368.90 ",1.00, 684.45 ," 1,767,424.34 "," 1,166,061.00 "," 601,363.34 "," 119,256 "," 1,143,053 "," 1,234,497 "," 720,619.34 "," 28,103.62 "," 748,722.96 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,99,Chichester,TRUE,99,Chichester,345.83,"1,209,817.09 ",55.18,"96,518.10 ",38.84,0.00," 73,096.10 ", -   ,0.00, -   ," 1,379,431.29 "," 604,955.00 "," 774,476.29 "," 115,615 "," 908,770 "," 981,472 "," 890,091.29 ", -   ," 890,091.29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,101,Claremont,TRUE,101,Claremont,"1,729.60","6,050,659.68 ",812.54,"1,421,254.34 ",397.68,12.34," 748,425.81 "," 8,446.11 ",10.26," 7,022.46 "," 8,235,808.40 "," 1,972,781.00 "," 6,263,027.40 "," 6,282,807 "," 12,493,163 "," 13,492,616 "," 12,545,834.40 ", -   ," 12,545,834.40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,103,Clarksville,TRUE,103,Clarksville,24.40,"85,358.52 ",9.32,"16,302.08 ",0.32,0.00, 602.23 , -   ,0.00, -   ," 102,262.83 "," 108,971.00 ", -   ," 46,927 "," 72,231 "," 78,009 "," 46,927.00 "," 5,059.68 "," 51,986.68 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,105,Colebrook,TRUE,105,Colebrook,259.25,"906,934.28 ",113.96,"199,333.13 ",32.07,1.00," 60,355.10 ", 684.45 ,0.00, -   ," 1,167,306.96 "," 384,902.00 "," 782,404.96 "," 1,088,007 "," 2,067,203 "," 2,232,579 "," 1,870,411.96 ", -   ," 1,870,411.96 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,107,Columbia,TRUE,107,Columbia,86.36,"302,113.19 ",37.62,"65,803.02 ",12.30,0.00," 23,148.35 ", -   ,0.00, -   ," 391,064.56 "," 157,406.00 "," 233,658.56 "," 199,764 "," 444,625 "," 480,195 "," 433,422.56 ", -   ," 433,422.56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,111,Concord,TRUE,111,Concord,"4,376.90","15,311,709.27 ","1,565.26","2,737,874.53 ",676.41,290.55," 1,272,990.09 "," 198,866.95 ",27.26," 18,658.11 "," 19,540,098.95 "," 8,031,555.00 "," 11,508,543.95 "," 1,794,128 "," 13,154,017 "," 14,206,338 "," 13,302,671.95 ", -   ," 13,302,671.95 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,113,Conway,TRUE,113,Conway,"1,281.97","4,484,715.65 ",542.49,"948,896.38 ",217.92,12.46," 410,121.08 "," 8,528.25 ",3.00," 2,053.35 "," 5,854,314.71 "," 3,464,014.00 "," 2,390,300.71 "," 793,690 "," 2,932,022 "," 3,166,584 "," 3,166,584.00 ", -   ," 3,166,584.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,115,Cornish,TRUE,115,Cornish,186.11,"651,068.61 ",22.68,"39,670.72 ",33.80,0.00," 63,610.92 ", -   ,0.00, -   ," 754,350.25 "," 445,792.00 "," 308,558.25 "," 418,638 "," 742,953 "," 802,389 "," 727,196.25 ", -   ," 727,196.25 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,117,Croydon,TRUE,117,Croydon,85.72,"299,874.28 ",30.42,"53,209.14 ",11.50,0.00," 21,642.77 ", -   ,1.00, 684.45 ," 375,410.64 "," 215,589.00 "," 159,821.64 "," 190,872 "," 341,633 "," 368,964 "," 350,693.64 ", -   ," 350,693.64 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,119,Dalton,TRUE,119,Dalton,138.17,"483,360.11 ",78.23,"136,836.00 ",34.11,0.24," 64,194.34 ", 164.27 ,0.73, 499.65 ," 685,054.37 "," 194,633.00 "," 490,421.37 "," 329,178 "," 757,751 "," 818,371 "," 818,371.00 ", -   ," 818,371.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,123,Danbury,TRUE,123,Danbury,137.70,"481,715.91 ",55.78,"97,567.59 ",15.59,2.00," 29,340.07 "," 1,368.90 ",1.00, 684.45 ," 610,676.92 "," 278,097.00 "," 332,579.92 "," 390,811 "," 842,630 "," 910,040 "," 723,390.92 ", -   ," 723,390.92 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,125,Danville,TRUE,125,Danville,746.64,"2,611,970.71 ",96.62,"169,002.87 ",145.24,2.00," 273,338.78 "," 1,368.90 ",2.58," 1,765.88 "," 3,057,447.14 "," 792,702.00 "," 2,264,745.14 "," 1,082,128 "," 3,691,842 "," 3,987,189 "," 3,346,873.14 ", -   ," 3,346,873.14 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,127,Deerfield,TRUE,127,Deerfield,612.33,"2,142,114.04 ",78.75,"137,745.56 ",111.43,0.00," 209,709.03 ", -   ,2.00," 1,368.90 "," 2,490,937.53 "," 1,077,704.00 "," 1,413,233.53 "," 341,247 "," 1,934,447 "," 2,089,203 "," 1,754,480.53 "," 32,244.21 "," 1,786,724.74 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,129,Deering,TRUE,129,Deering,188.78,"660,409.07 ",55.06,"96,308.20 ",24.05,0.00," 45,261.62 ", -   ,1.00, 684.45 ," 802,663.34 "," 431,844.00 "," 370,819.34 "," 398,400 "," 949,234 "," 1,025,173 "," 769,219.34 "," 37,100.57 "," 806,319.91 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,131,Derry,TRUE,131,Derry,"5,469.77","19,134,896.39 ","1,256.12","2,197,142.30 ",901.07,80.09," 1,695,795.72 "," 54,817.60 ",23.36," 15,988.75 "," 23,098,640.76 "," 6,077,304.00 "," 17,021,336.76 "," 8,658,713 "," 27,194,827 "," 29,370,413 "," 25,680,049.76 ", -   ," 25,680,049.76 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,133,Dix's Grant,TRUE,133,Dix's Grant,0.00,0.00 ,0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   , -   ," 2,255.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,134,Dixville,TRUE,134,Dixville,0.00,0.00 ,0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   , -   ," 40,467.00 ", -   ," 8,706 "," 8,706 "," 9,402 "," 8,706.00 ", -   ," 8,706.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
